feature_id,feature_display,name,mz,rt,logFC,adj.P.Val,dataset
AYNMYQSRRVGZDT-FKEGGDLNSA-N,"N-((S)-10-(((2S,3R)-1-(4-...","N-((S)-10-(((2S,3R)-1-(4-(furan-2-carbonyl)piperazin-1-yl)-3-methyl-1-oxopentan-2-yl)amino)-1,2,3-trimethoxy-9-oxo-5,6,7,9-tetrahydrobenzo[a]heptalen-7-yl)acetamide",661.31604,6.842,4.957567366666667,0.3535686224990109,metabolomics
XIGSAGMEBXLVJJ-YFKPBYRVSA-N,Homocitrulline,Homocitrulline,190.11729,10.899,4.954711930000001,0.3535686224990109,metabolomics
HNYJHQMUSVNWPV-DRCJTWAYSA-N,Diatoxanthin,Diatoxanthin,567.41486,5.47,-4.947606553333334,0.3535686224990109,metabolomics
AIFVFVGRWAMEBM-GSQIWVKLSA-N,"NCGC00347589-02![(2S,3R,4...","NCGC00347589-02![(2S,3R,4S,5S,6R)-4,5-dihydroxy-2-[2-(1-hydroxy-4-oxocyclohexa-2,5-dien-1-yl)acetyl]oxy-6-[[2-(1-hydroxy-4-oxocyclohexa-2,5-dien-1-yl)acetyl]oxymethyl]oxan-3-yl] 2-phenylacetate",599.17969,4.621,4.944246466666668,0.3535686224990109,metabolomics
OFAYBXSZQCUARK-UHFFFAOYSA-N,"Deoxysappanone B 7,3'-Dim...","Deoxysappanone B 7,3'-Dimethyl Ether",353.07465,7.061,4.943213733333334,0.3535686224990109,metabolomics
IAONIGCHXNWXRN-IUDBTDONSA-N,"N-((S)-1,2,3-trimethoxy-1...","N-((S)-1,2,3-trimethoxy-10-(((S)-1-(8-methoxy-3,4-dihydro-1H-pyrido[4,3-b]indol-2(5H)-yl)-4-(methylthio)-1-oxobutan-2-yl)amino)-9-oxo-5,6,7,9-tetrahydrobenzo[a]heptalen-7-yl)acetamide",723.31061,3.602,4.9385509233333345,0.3535686224990109,metabolomics
YBZZSZQZDODUAA-HAIXVIHQSA-N,NCGC00385359-01_C30H46O7_...,"NCGC00385359-01_C30H46O7_(3beta,8xi,9xi)-3-[(2,6-Dideoxy-3-O-methylhexopyranosyl)oxy]-14-hydroxycard-20(22)-enolide",499.30042,5.569,4.926654853333335,0.3535686224990109,metabolomics
NSEWTSAADLNHNH-LSBOWGMISA-N,Procyanidin A2,Procyanidin A2,599.11041,9.811,4.917434153333335,0.3535686224990109,metabolomics
IJJVMEJXYNJXOJ-UHFFFAOYSA-N,Pesticide6_Fluquinconazol...,"Pesticide6_Fluquinconazole_C16H8Cl2FN5O_4(3H)-Quinazolinone, 3-(2,4-dichlorophenyl)-6-fluoro-2-(1H-1,2,4-triazol-1-yl)-",376.01907,10.881,4.901338820000001,0.3535686224990109,metabolomics
DNFJSIPZGYBGON-UHFFFAOYSA-N,Mexicanolide,Mexicanolide,469.22208,3.86,4.897890313333335,0.3535686224990109,metabolomics
MTOHOIPTYJIUCH-KPOBHBOGSA-N,Alterperylenol,Alterperylenol,351.08798,7.878,4.882781490000001,0.3535686224990109,metabolomics
FHELYLFNUNSBIL-UHFFFAOYSA-N,None-AqKA 2,None-AqKA[3-NH2-d],761.86121,8.173,4.875585193333333,0.3535686224990109,metabolomics
QUOOWFYEPMIYFF-UHFFFAOYSA-N,NCGC00381300-01_C21H19ClO...,"NCGC00381300-01_C21H19ClO6_[5-(Benzoyloxy)-3-chloro-4,6-dihydroxy-1-cyclohexen-1-yl]methyl benzoate",425.07684,7.151,4.870242343333334,0.3535686224990109,metabolomics
ATXAGVGSBJTQOV-UHFFFAOYSA-N,"methyl 2-(8-methyl-3a,4,5...","methyl 2-(8-methyl-3a,4,5,6-tetrahydro-1H-pyrazino[3,2,1-jk]carbazol-3(2H)-yl)acetate",299.18256,4.348,4.864952650000001,0.3535686224990109,metabolomics
FOHVZDAQSBCXMV-UHFFFAOYSA-N,(NAG)(NAM)-AqK 1,(NAG)(NAM)-AqK[3-NH2-n],687.80225,6.452,4.858171573333335,0.3535686224990109,metabolomics
AKPBFKMZYCIIQT-OLLDHBKNSA-N,"(2R,3R,4S,5R,6R)-2-(aceto...","(2R,3R,4S,5R,6R)-2-(acetoxymethyl)-6-(((2R,3R,4S,5R,6S)-4,5-diacetoxy-2-(acetoxymethyl)-6-((3-methoxy-1,4-dioxo-1,4-dihydronaphthalen-2-yl)oxy)tetrahydro-2H-pyran-3-yl)oxy)tetrahydro-2H-pyran-3,4,5-triyl triacetate",845.21405,3.874,4.853703346666668,0.3535686224990109,metabolomics
IDDIJAWJANBQLJ-UHFFFAOYSA-N,DEFEROXAMINE MESYLATE_major,DEFEROXAMINE MESYLATE_major,657.34882,6.039,4.8425107700000005,0.3535686224990109,metabolomics
XVOYSCVBGLVSOL-UHFFFAOYSA-N,CYSTEATE,CYSTEATE,191.99388,3.967,4.840431230000001,0.3535686224990109,metabolomics
LUIGTZGBXWZJAX-UHFFFAOYSA-N,"NCGC00385642-01!1,4-dihyd...","NCGC00385642-01!1,4-dihydroxyheptadec-16-en-2-yl acetate [IIN-based on: CCMSLIB00000845027]",351.25034,3.586,4.812892503333334,0.3535686224990109,metabolomics
MBWUSSKCCUMJHO-ZGXDEBHDSA-N,Solamargine,Solamargine,890.47644,6.457,4.804945526666668,0.3535686224990109,metabolomics
SETOMNSAVMFIPE-ZGZVZRAASA-N,NCGC00384881-02_C42H64O18...,"NCGC00384881-02_C42H64O18_(3beta,5beta,9xi)-3-{[beta-D-Glucopyranosyl-(1->4)-beta-D-glucopyranosyl-(1->4)-2,6-dideoxy-3-O-methylhexopyranosyl]oxy}-14-hydroxy-19-oxocard-20(22)-enolide",857.41992,6.825,4.800307746666667,0.3535686224990109,metabolomics
YMUUIGFOSCRZFV-UHFFFAOYSA-N,PFSM-carboxylic_acid 6,PFSM-carboxylic_acid,669.96033,10.209,4.800243016666668,0.3535686224990109,metabolomics
CWBZAESOUBENAP-QVNVHUMTSA-N,Naringin dihydrochalcone,Naringin dihydrochalcone,583.19965,6.482,4.794970770000001,0.3535686224990109,metabolomics
WJNRPILHGGKWCK-UHFFFAOYSA-N,Propazine,Propazine,230.12106,9.034,4.789904720000001,0.3535686224990109,metabolomics
JKXPUEOBLNILSU-DZJNRPSUSA-N,Sternbergine,Sternbergine,332.1459,8.24,4.787052226666668,0.3535686224990109,metabolomics
MYBIAUJNAXMGTF-UHFFFAOYSA-N,Thiophanic acid,Thiophanic acid,394.90814,13.026,4.784985233333335,0.3535686224990109,metabolomics
JBDGDEWWOUBZPM-UHFFFAOYSA-N,Ambroxol,Ambroxol,376.98926,10.556,4.779542066666667,0.3535686224990109,metabolomics
GKMKEUWZFLWKKU-NBNGTGRASA-N,NCGC00380816-01_C11H20O7_,NCGC00380816-01_C11H20O7_,287.11011,9.603,4.777910516666667,0.3535686224990109,metabolomics
WFAOGVATCATFDU-UHFFFAOYSA-N,Medicagenic acid base 1,Medicagenic acid base -H2O + O-HexA,661.35919,5.754,4.758369043333334,0.3535686224990109,metabolomics
WZTHYPKDVIMHHT-KRWDZBQOSA-N,MMV688550,MMV688550,438.21902,6.639,4.747837626666668,0.3535686224990109,metabolomics
UHRUXUCWHIGENP-UHFFFAOYSA-N,"1,7-bis(3,4-dihydroxyphen...","1,7-bis(3,4-dihydroxyphenyl)heptan-3-one",369.10883,12.019,4.738434163333334,0.3535686224990109,metabolomics
JYRLHZSQUXTFGH-UHFFFAOYSA-N,(Z)-methyl 2-((2-((7-acet...,"(Z)-methyl 2-((2-((7-acetamido-1,2,3-trimethoxy-9-oxo-5,6,7,9-tetrahydrobenzo[a]heptalen-10-yl)amino)-3-methylpentanoyl)imino)-5-phenyl-2,3-dihydrothiazole-4-carboxylate",715.27686,6.683,4.7345910033333345,0.3535686224990109,metabolomics
HBDCERUIYMRINF-UHFFFAOYSA-N,"2-((3-(3,4-dihydro-2H-ben...","2-((3-(3,4-dihydro-2H-benzo[b][1,4]dioxepin-7-yl)-2-methyl-4-oxo-4H-chromen-7-yl)oxy)-2-oxoethanaminium bromide",462.05441,7.307,4.724202476666667,0.3535686224990109,metabolomics
OACSANJOUKCFPQ-RTPYZGGESA-N,"3,5,7,15-tetraacetoxy-2-h... 1","3,5,7,15-tetraacetoxy-2-hydroxy-8-tigloyloxy-9,14-dioxojatropha-6(17),11E-diene",671.26801,6.532,4.723253746666668,0.3535686224990109,metabolomics
WORGEWUXYJGAQP-NDEPHWFRSA-N,"(S)-3-(3,4-dihydro-2H-ben...","(S)-3-(3,4-dihydro-2H-benzo[b][1,4]dioxepin-7-yl)-2-methyl-4-oxo-4H-chromen-7-yl 2-((tert-butoxycarbonyl)amino)-3-(4-((tert-butoxycarbonyl)oxy)phenyl)propanoate",688.27057,8.588,4.7087543866666675,0.3535686224990109,metabolomics
VLPFTAMPNXLGLX-UHFFFAOYSA-N,Tricaprylin (C8:0),Tricaprylin (C8:0),509.3288,7.647,4.707617713333335,0.3535686224990109,metabolomics
LJRDOKAZOAKLDU-UDXJMMFXSA-N,PAROMOMYCIN SULFATE,PAROMOMYCIN SULFATE,731.29285,11.151,4.706045466666668,0.3535686224990109,metabolomics
BKPFUQLDJWNCIK-UHFFFAOYSA-N,"NCGC00380843-01!5,7-dihyd...","NCGC00380843-01!5,7-dihydroxy-2-(4-methoxyphenyl)-3-[3,5,7-trihydroxy-2-(4-hydroxyphenyl)-3,4-dihydro-2H-chromen-6-yl]-2,3-dihydrochromen-4-one",559.15851,9.874,4.704783956666668,0.3535686224990109,metabolomics
ISHUKYBHEZATMQ-UHFFFAOYSA-N,NCGC00380923-01!2-[4-[4-[...,"NCGC00380923-01!2-[4-[4-[3,5-dihydroxy-4-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]phenyl]-2,5-bis(4-hydroxyphenyl)oxolan-3-yl]-2,6-dihydroxyphenyl]-6-(hydroxymethyl)oxane-3,4,5-triol",814.29327,9.849,4.699824230000002,0.3535686224990109,metabolomics
DEMKZLAVQYISIA-UZQFATADSA-N,"7-hydroxy-2-[4-[(2S,3R,4S...","7-hydroxy-2-[4-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyphenyl]-2,3-dihydrochromen-4-one",441.11386,11.253,4.69678352,0.3535686224990109,metabolomics
CEYGYPUVRXNKQV-RKLDQHABSA-N,"NCGC00381267-01![(2S,3S,4...","NCGC00381267-01![(2S,3S,4R,5R,6R)-3,5-dihydroxy-2-methyl-6-[[(2R,3S,4S,5R,6S)-3,4,5-trihydroxy-6-[(E)-3-phenylprop-2-enoyl]oxyoxan-2-yl]methoxy]oxan-4-yl] (E)-3-phenylprop-2-enoate [IIN-based: Match]",587.21509,1.888,4.690968906666668,0.3535686224990109,metabolomics
CZMRCDWAGMRECN-UGDNZRGBSA-N,SUCROSE,SUCROSE,365.10651,10.86,-4.688443993333334,0.3535686224990109,metabolomics
PDICCECAPKBDBB-UHFFFAOYSA-N,Thelephoric acid,Thelephoric acid,722.07574,6.686,4.661915383333334,0.3535686224990109,metabolomics
DTDSAWVUFPGDMX-UHFFFAOYSA-N,Pesticide7_Spirodiclofen_...,"Pesticide7_Spirodiclofen_C21H24Cl2O4_Butanoic acid, 2,2-dimethyl-, 3-(2,4-dichlorophenyl)-2-oxo-1-oxaspiro[4.5]dec-3-en-4-yl ester",411.11374,10.527,4.639522790000001,0.3535686224990109,metabolomics
LRVMOUROAVXZBI-UHFFFAOYSA-N,NCGC00381034-01_C14H14O6_...,"NCGC00381034-01_C14H14O6_6H-Dibenzo[b,d]pyran-6-one, 2,3,4,4a-tetrahydro-2,3,7,9-tetrahydroxy-4a-methyl-",279.08652,5.985,4.616036366666668,0.3535686224990109,metabolomics
NFWKVWVWBFBAOV-IPNZSQQUSA-N,dehydroabietic acid,dehydroabietic acid,339.17438,4.169,4.603434453333335,0.3535686224990109,metabolomics
ZTVXBYHCHQJAQR-UHFFFAOYSA-N,NCGC00380762-01_C25H34O7_...,"NCGC00380762-01_C25H34O7_7-Formyl-4,7'-dihydroxy-6-(hydroxymethyl)-2',5',5',8a'-tetramethyl-3',4',4a',5',6',7',8',8a'-octahydro-2'H,3H-spiro[1-benzofuran-2,1'-naphthalen]-6'-yl acetate",429.23038,6.121,4.579863353333334,0.3535686224990109,metabolomics
WTKUHKWWAMSHEE-UHFFFAOYSA-N,Flavone base + 10,"Flavone base + 3O, 2MeO, O-guaiacylglyceryl-Hex",689.20782,11.731,4.570874036666667,0.3535686224990109,metabolomics
ACTOXUHEUCPTEW-JMRHEKERSA-N,SPIRAMYCIN,SPIRAMYCIN,843.51483,13.081,4.54878487,0.3535686224990109,metabolomics
JVTHMUDOKPQBOT-UHFFFAOYSA-N,Gly-Trp-Gly,Gly-Trp-Gly,319.1442,10.69,-4.548709610000001,0.3535686224990109,metabolomics
LENZDBCJOHFCAS-UHFFFAOYSA-N,2-Amino-2-(hydroxymethyl)...,"2-Amino-2-(hydroxymethyl)-1,3-propanediol",122.08072,10.196,4.521414906666668,0.3535686224990109,metabolomics
XHSQDZXAVJRBMX-UHFFFAOYSA-N,Dichlorobenzimidazole Rib...,"Dichlorobenzimidazole Riboside, DRB (5,6-Dichloro-1-b-D-ribofuranosylbenzimidazole)",317.00528,5.543,-4.5175169166666675,0.3535686224990109,metabolomics
ZPEIMTDSQAKGNT-UHFFFAOYSA-N,Chlorpromazine,Chlorpromazine,319.10455,6.567,4.51285947,0.3535686224990109,metabolomics
ZRJBHWIHUMBLCN-UHFFFAOYSA-N,Huperzine A,Huperzine A,281.10367,1.934,4.511740303333334,0.3535686224990109,metabolomics
RWBFGJFAGLAATN-UHFFFAOYSA-N,(NAG)(NAM)-Aem(NH2),(NAG)(NAM)-Aem(NH2),868.38483,10.726,4.502752053333334,0.3535686224990109,metabolomics
WLFXSECCHULRRO-UHFFFAOYSA-N,"""2,6-DIHYDROXYPYRIDINE""","""2,6-DIHYDROXYPYRIDINE""",221.05661,8.089,4.499435993333334,0.3535686224990109,metabolomics
UCICMEZSJCENSS-UHFFFAOYSA-N,"methyl 3-(2,3-dihydrobenz...","methyl 3-(2,3-dihydrobenzo[b][1,4]dioxin-6-yl)-3-(6-((6,7-dimethoxy-1-(3,4,5-trimethoxyphenyl)-3,4-dihydroisoquinolin-2(1H)-yl)methyl)-3-hydroxy-4-oxo-4H-pyran-2-yl)propanoate",726.25397,13.248,4.497617546666668,0.3535686224990109,metabolomics
OWWJIYCJJLVSON-DQLSKFBESA-N,"NCGC00380570-01![(2R,3R,4...","NCGC00380570-01![(2R,3R,4R,5R,6S)-4,5-dihydroxy-6-methyl-2-[[(2R,3S,4S,5R,6S)-3,4,5-trihydroxy-6-[(E)-3-phenylprop-2-enoyl]oxyoxan-2-yl]methoxy]oxan-3-yl] (E)-3-phenylprop-2-enoate [IIN-based on: CCMSLIB00000846346]",625.16534,8.409,4.49279582,0.3535686224990109,metabolomics
IXBQSRWSVIBXNC-HSKGSTCASA-N,Nodularin,Nodularin,847.43329,10.192,4.491567423333334,0.3535686224990109,metabolomics
UEQZFAGVRGWPDK-UHFFFAOYSA-N,Imidacloprid-guanidine,Imidacloprid-guanidine,211.07298,11.11,4.862627093333335,0.3535686224990109,metabolomics
unk_269,C24H33NO9,C24H33NO9,480.21967,2.022,4.481751166666667,0.3535686224990109,metabolomics
DZWQPAFWILBODA-XYKCXXCOSA-N,"(2R,3R,4S,5R,6R)-2-(aceto... 2","(2R,3R,4S,5R,6R)-2-(acetoxymethyl)-6-(((2R,3R,4S,5R,6S)-4,5-diacetoxy-2-(acetoxymethyl)-6-((3-methyl-1,4-dioxo-1,4-dihydronaphthalen-2-yl)oxy)tetrahydro-2H-pyran-3-yl)oxy)tetrahydro-2H-pyran-3,4,5-triyl triacetate",829.22015,13.181,4.476449653333334,0.3535686224990109,metabolomics
FSLDBYNJYAUPDI-FIWXFAFXSA-N,NCGC00347771-02_C36H58O12...,"NCGC00347771-02_C36H58O12_beta-D-Glucopyranose, 1-O-[(2alpha,3beta,5xi,9xi,18xi,19alpha)-2,3,19,23,24-pentahydroxy-28-oxoolean-12-en-28-yl]-",705.38129,11.469,4.4754331800000005,0.3535686224990109,metabolomics
MYIUHDZRMLFLNJ-UHFFFAOYSA-N,"NCGC00381321-01!3',4,5',6...","NCGC00381321-01!3',4,5',6-tetrahydroxy-2',8'-bis(4-hydroxyphenyl)-5-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]spiro[1-benzofuran-2,9'-2,3,4,8-tetrahydrofuro[2,3-h]chromene]-3-one",705.18616,7.388,4.474860470000001,0.3535686224990109,metabolomics
OGWKCGZFUXNPDA-XQKSVPLYSA-N,Vincristine,Vincristine,825.40552,8.955,4.473329896666668,0.3535686224990109,metabolomics
ZJJJWFMRGDMLHL-UPHRSURJSA-N,PFCA-perfluoroalkyl_Hsubs... 2,PFCA-perfluoroalkyl_Hsubstituted_1DB,206.98965,10.998,4.469031083333334,0.3535686224990109,metabolomics
JAFYVMQCMOZABG-TVKJYDDYSA-N,"1-[2-methyl-6-[(2S,3R,4S,...","1-[2-methyl-6-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyphenyl]ethanone",330.15546,5.925,4.4612176266666665,0.3535686224990109,metabolomics
SVQZFPSKTHNMRD-DZCZYSFVSA-N,OXONITINE,OXONITINE,646.28271,11.897,4.451574613333334,0.3535686224990109,metabolomics
QYTFUUGRKFACBM-MHESFOKOSA-N,NCGC00169081-02_C23H34O16...,"NCGC00169081-02_C23H34O16_beta-D-Glucopyranose, 1-[2-[(2S,3E,4S)-3-ethylidene-2-(beta-D-glucopyranosyloxy)-3,4-dihydro-5-(methoxycarbonyl)-2H-pyran-4-yl]acetate]",589.17767,10.24,4.449162640000001,0.3535686224990109,metabolomics
OCZZCFAOOWZSRX-LRHLXKJSSA-N,Epimedin B,Epimedin B,809.29065,11.298,4.44307925,0.3535686224990109,metabolomics
GQOCHCOFYNMUOJ-UHFFFAOYSA-N,"NCGC00380259-01!2-[[4-[4,...","NCGC00380259-01!2-[[4-[4,6-dihydroxy-3-(3-methylbut-2-enyl)-2-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyphenyl]-3-hydroxy-2-(4-hydroxyphenyl)-5-methoxy-3,4-dihydro-2H-chromen-7-yl]oxy]-6-(hydroxymethyl)oxane-3,4,5-triol [IIN-based on: CCMSLIB00000848767]",827.27606,10.801,4.442875136666667,0.3535686224990109,metabolomics
JGGRFKDDIGORCC-LHYXFQTCSA-N,Haploside C,Haploside C,714.22552,13.944,4.431513483333334,0.3535686224990109,metabolomics
GBGKVNUYCBHABP-CPDKWHJTSA-N,NCGC00381336-01_C33H50O21...,"NCGC00381336-01_C33H50O21_2,6-Anhydro-5-O-[4-({6-O-[4-(beta-D-glucopyranosyloxy)-2-methylenebutanoyl]-beta-D-glucopyranosyl}oxy)-2-methylenebutanoyl]-1-O-(4-hydroxy-2-methylenebutanoyl)hexitol",800.32391,13.295,4.42392872,0.3535686224990109,metabolomics
UYTPUPDQBNUYGX-UHFFFAOYSA-N,Guanine,Guanine,152.05519,4.24,4.413625946666667,0.3535686224990109,metabolomics
SXPBJYHKMRWZNA-ZITSYKRSSA-N,apiosylskimmin,apiosylskimmin,495.08667,10.427,4.412160433333333,0.3535686224990109,metabolomics
YPUPRVWRYDPGCW-IDBRQATOSA-N,NCGC00384608-01_C41H66O12...,"NCGC00384608-01_C41H66O12_4,13,22,31,37,38,39,40-Octaoxapentacyclo[32.2.1.1~7,10~.1~16,19~.1~25,28~]tetracontane-3,12,21,30-tetrone, 5-ethyl-2,11,14,20,23,29,32-heptamethyl-, (1R,2R,5R,7R,10S,11S,14S,16S,19R,20R,23R,25R,28S,29S,32S,34S)-",773.44775,2.226,4.40560433,0.3535686224990109,metabolomics
ZKXDGKXYMTYWTB-UHFFFAOYSA-N,N-Nitrosomorpholine,N-Nitrosomorpholine,117.069,1.571,4.405457236666669,0.3535686224990109,metabolomics
RTZKSTLPRTWFEV-UHFFFAOYSA-N,NCGC00163663-02!,NCGC00163663-02!,418.22675,2.152,4.401097620000001,0.3535686224990109,metabolomics
NLKSLCYYSLLAMB-ABNHUMMPSA-N,"3,5,7,15-tetraacetoxy-2-h...","3,5,7,15-tetraacetoxy-2-hydroxy-8-isobutyroyloxy-9,14-dioxojatropha-6(17),11E-diene (2)",659.27179,13.829,4.399908506666667,0.3535686224990109,metabolomics
WZLBVRXZNDXPPW-XYOKQWHBSA-N,RAN-dm,RAN-dm,301.13477,6.495,4.39504727,0.3535686224990109,metabolomics
CCTUVGJRXQPMOJ-UHFFFAOYSA-N,"NCGC00381145-01!(7,9b-dih...","NCGC00381145-01!(7,9b-dihydroxy-6,6,9a-trimethyl-3-oxo-1,5,5a,7,8,9-hexahydrobenzo[e][2]benzofuran-5-yl) hexanoate [IIN-based on: CCMSLIB00000845795]",381.22552,3.228,4.392937960000001,0.3535686224990109,metabolomics
FSBUXLDOLNLABB-ISAKITKMSA-N,Echinacoside,Echinacoside,787.25525,11.306,4.389224260000001,0.3535686224990109,metabolomics
DAGFXZAYWUIGPC-LMSSTIIKSA-N,"NCGC00385318-01!8-[(2S,3R...","NCGC00385318-01!8-[(2S,3R)-2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-4-oxo-2,3-dihydrochromen-3-yl]-5,7-dihydroxy-2-(4-hydroxyphenyl)chromen-4-one",557.10712,3.835,4.386247820000001,0.3535686224990109,metabolomics
JPBBOIVVPLONQC-YWVZAZLPSA-M,"(8R,10R,11S,11aS,13S)-9-e...","(8R,10R,11S,11aS,13S)-9-ethyl-8,13-dihydroxy-7-(2-(((10S,13R)-14-hydroxy-10,13-dimethyl-17-(5-oxo-2,5-dihydrofuran-3-yl)hexadecahydro-1H-cyclopenta[a]phenanthren-3-yl)oxy)-2-oxoethyl)-5-methyl-5,5a,6,7,8,9,10,11,11a,12-decahydro-6,10:11,12a-dimethanoindolo[3,2-b]quinolizin-7-ium bromide",843.35291,11.473,4.382173160000001,0.3535686224990109,metabolomics
JLKWLPLEMBUFOD-UHFFFAOYSA-N,"NCGC00179942-02![4,5-dihy...","NCGC00179942-02![4,5-dihydroxy-6-(hydroxymethyl)-2-[2,4,6-trihydroxy-3-(4-hydroxybenzoyl)phenyl]oxan-3-yl] 3,4,5-trihydroxybenzoate",583.10632,12.019,4.379463293333335,0.3535686224990109,metabolomics
unk_582,C17H24O11,C17H24O11,403.12851,8.085,-4.372922393333335,0.3535686224990109,metabolomics
IYIKLHRQXLHMJQ-UHFFFAOYSA-N,Amiodarone,Amiodarone,646.03339,11.897,4.361507166666668,0.3535686224990109,metabolomics
DGFVATVOFRGGFO-IPRUERMDSA-N,Ophiogenin 3-O-beta-L-rha...,Ophiogenin 3-O-beta-L-rhamnopyranosyl-(1??????2)-beta-D-glucopyranoside,755.41888,14.287,4.35452537,0.3535686224990109,metabolomics
LLMKLMMXMOTPRU-YOAXHERRSA-N,Vibriobactin,Vibriobactin,706.27112,10.188,4.354279980000001,0.3535686224990109,metabolomics
XMIIGOLPHOKFCH-UHFFFAOYSA-N,PhenylPropionicAcid,PhenylPropionicAcid,321.10764,8.667,4.353870716666668,0.3535686224990109,metabolomics
GDHMEZCJJXUPRD-SRPOMQQLSA-N,"(2S,3R)-2-(((S)-7-acetami... 1","(2S,3R)-2-(((S)-7-acetamido-1,2,3-trimethoxy-9-oxo-5,6,7,9-tetrahydrobenzo[a]heptalen-10-yl)amino)-N-(7-methoxyquinolin-3-yl)-3-methylpentanamide",655.30878,1.67,-4.353749840000002,0.3535686224990109,metabolomics
AGXBMKZIISIWNL-UHFFFAOYSA-N,(NAG)(NAM)-AqK,(NAG)(NAM)-AqK,850.90765,10.819,4.351160816666668,0.3535686224990109,metabolomics
JKCJSQKIASUTKA-SFAJPICVSA-N,"[(2R,3R,4S,5R,6S)-3,4,5-t...","[(2R,3R,4S,5R,6S)-3,4,5-tris(acetyloxy)-6-[(3-oxo-2-phenyl-5-{[(2S,3R,4S,5R,6R)-3,4,5-tris(acetyloxy)-6-[(acetyloxy)methyl]oxan-2-yl]sulfanyl}-2,3-dihydropyridazin-4-yl)sulfanyl]oxan-2-yl]methyl acetate",897.1944,12.212,4.3504190933333335,0.3535686224990109,metabolomics
ZCHDZACIKMGEJU-UHFFFAOYSA-N,Triacylglycerol 12:0-16:0...,Triacylglycerol 12:0-16:0-16:0,768.70947,11.508,4.347855480000001,0.3535686224990109,metabolomics
FCYCVETXTGWXBR-CMUGPJGNSA-N,"[(2R,3S,4S,5R,6S)-6-[4-[(...","[(2R,3S,4S,5R,6S)-6-[4-[(E)-3-(2,4-dihydroxyphenyl)-3-oxoprop-1-enyl]phenoxy]-3,4,5-trihydroxyoxan-2-yl]methyl (E)-3-(4-hydroxyphenyl)prop-2-enoate",587.14789,11.121,4.347108640000001,0.3535686224990109,metabolomics
DQWSWUOFNZSCHC-UHFFFAOYSA-N,(NAG)(NAM)-Aem,(NAG)(NAM)-Aem,851.35529,10.685,4.332265666666668,0.3535686224990109,metabolomics
YAMUFBLWGFFICM-UHFFFAOYSA-N,LPC 18:1,LPC 18:1,522.34735,5.385,4.326752580000002,0.3535686224990109,metabolomics
KZPINWADEGOBQG-YVMONPNESA-N,NCGC00380822-01!1-[(Z)-bu...,"NCGC00380822-01!1-[(Z)-but-2-en-2-yl]-8-chloro-3,9-dihydroxy-4,7-dimethylbenzo[b][1,4]benzodioxepin-6-one [IIN-based on: CCMSLIB00000848321]",738.18896,7.86,4.322488486666668,0.3535686224990109,metabolomics
HCSFEHTYSRHQQW-GMXDPXDJSA-N,Vatiamide B,Vatiamide B,566.17273,11.493,4.322313636666668,0.3535686224990109,metabolomics
MZHPYFUVDWYNQP-MIDFUKFWSA-N,NCGC00380481-01_C23H28O13S_,NCGC00380481-01_C23H28O13S_,567.11957,11.678,4.322051243333334,0.3535686224990109,metabolomics
IQHIEHIKNWLKFB-OBOTWMKHSA-N,Punicalin,Punicalin,783.06,7.195,4.3208248366666675,0.3535686224990109,metabolomics
HJVIWBCMRSHIKP-UHFFFAOYSA-N,"1,1'-(((methylenebis(oxy)...","1,1'-(((methylenebis(oxy))bis(4,1-phenylene))bis(methylene))bis(6,7-dimethoxy-2-methyl-1,2,3,4-tetrahydroisoquinolin-2-ium) carboxyformate",729.34576,10.585,4.316861503333334,0.3535686224990109,metabolomics
FEQSYBHDHIPRKS-QWNZGVGBSA-N,Arctigenin 4'-O-beta-gen,Arctigenin 4'-O-beta-gen,719.24957,10.824,4.314378840000001,0.3535686224990109,metabolomics
JLINBAUQGJKNRS-IUXPMGMMSA-N,NCGC00381421-01!2-ethyl-4...,NCGC00381421-01!2-ethyl-4-[(Z)-2-[(3-formamido-2-hydroxybenzoyl)amino]but-2-enoyl]oxy-3-(2-methylbutanoyloxy)pentanoic acid,493.21777,10.275,4.313845170000001,0.3535686224990109,metabolomics
YUXUTEAAGHFKKH-MKQCFFQWSA-N,NCGC00381130-01!methyl (2...,"NCGC00381130-01!methyl (2E,8E)-9-[3a-hydroxy-6,7-dimethyl-1-(2-methylpropyl)-3-oxo-2,4,7,7a-tetrahydro-1H-isoindol-4-yl]-4,5-dihydroxy-8-methylnona-2,8-dienoate [IIN-based on: CCMSLIB00000846918]",432.27524,2.796,4.313399990000001,0.3535686224990109,metabolomics
NVRUMGAPYRSOQF-JEZHBRGGSA-N,"(2S,2'S)-bis(((2R,4S,5R,6...","(2S,2'S)-bis(((2R,4S,5R,6S)-3,4,5,6-tetrahydroxytetrahydro-2H-pyran-2-yl)methyl) 3,3'-disulfanediylbis(2-((tert-butoxycarbonyl)amino)propanoate)",765.24335,11.747,4.3133109066666675,0.3535686224990109,metabolomics
